id_compra,data,horario,ano,mes,dia_semana,categoria,preco_unitario,quantidade,frete,valor_total,metodo_pagamento,id_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
2883,2023-08-22,21:36,2023,8,Tuesday,Casa E Limpeza,74.0,2,13.32,161.32,Cartão de Crédito,9247,João Pessoa,Paraíba,Nordeste,42,Feminino,0,3
2884,2023-08-22,22:51,2023,8,Tuesday,Casa E Limpeza,58.9,5,11.78,306.28,PIX,6622,Rio De Janeiro,Rio De Janeiro,Sudeste,39,Feminino,1,9
2875,2023-08-22,19:36,2023,8,Tuesday,Casa E Limpeza,96.9,1,5.81,102.71000000000001,Cartão de Crédito,2421,João Pessoa,Paraíba,Nordeste,37,Masculino,1,10
2872,2023-08-22,17:48,2023,8,Tuesday,Eletrodomésticos,2674.9,1,213.99,2888.8900000000003,Cartão de Crédito,8404,Salvador,Bahia,Nordeste,49,Feminino,0,10
2873,2023-08-22,21:01,2023,8,Tuesday,Casa E Limpeza,193.9,5,58.17,1027.67,Cartão de Crédito,9649,João Pessoa,Paraíba,Nordeste,40,Masculino,1,7
2896,2023-08-22,18:09,2023,8,Tuesday,Eletrônicos,6632.9,4,1857.21,28388.809999999998,PIX,8820,Curitiba,Paraná,Sul,41,Masculino,0,8
2893,2023-08-22,16:56,2023,8,Tuesday,Eletrodomésticos,238.9,5,83.62,1278.12,Cartão de Crédito,6828,Porto Alegre,Rio Grande Do Sul,Sul,43,Feminino,0,8
2892,2023-08-22,00:21,2023,8,Tuesday,Beleza E Cuidados Pessoais,68.9,2,6.89,144.69,Boleto,8979,Natal,Rio Grande Do Norte,Nordeste,65,Feminino,0,9
2894,2023-08-22,00:34,2023,8,Tuesday,Alimentos E Bebidas,23.9,4,0.0,95.6,PIX,1141,São Paulo,São Paulo,Sudeste,47,Feminino,0,9
2888,2023-08-22,00:57,2023,8,Tuesday,Beleza E Cuidados Pessoais,60.9,5,12.18,316.68,PIX,8561,Nova Iguaçu,Rio De Janeiro,Sudeste,41,Masculino,0,8
2877,2023-08-22,22:52,2023,8,Tuesday,Eletrodomésticos,3745.9,1,224.75,3970.65,Cartão de Crédito,5770,Porto Alegre,Rio Grande Do Sul,Sul,36,Feminino,1,7
2880,2023-08-22,00:31,2023,8,Tuesday,Alimentos E Bebidas,14.9,3,0.0,44.7,PIX,1565,São Paulo,São Paulo,Sudeste,34,Masculino,1,9
2897,2023-08-22,15:40,2023,8,Tuesday,Eletrodomésticos,665.0,1,46.55,711.55,PIX,5130,Brasília,Distrito Federal,Centro-Oeste,43,Feminino,0,7
2878,2023-08-22,21:06,2023,8,Tuesday,Eletrônicos,7318.9,2,878.27,15516.07,PIX,9422,João Pessoa,Paraíba,Nordeste,44,Feminino,0,9
2881,2023-08-22,16:52,2023,8,Tuesday,Eletrônicos,4003.9,3,720.7,12732.400000000001,Boleto,4973,Cuiabá,Mato Grosso,Centro-Oeste,30,Feminino,0,10
2886,2023-08-22,22:52,2023,8,Tuesday,Papelaria E Escritório,19.9,4,0.8,80.39999999999999,Cartão de Crédito,2776,São Gonçalo,Rio De Janeiro,Sudeste,34,Feminino,0,10
2890,2023-08-22,18:31,2023,8,Tuesday,Ferramentas E Construção,122.9,4,24.58,516.1800000000001,Cartão de Crédito,9338,Recife,Pernambuco,Nordeste,32,Masculino,0,10
2898,2023-08-22,00:31,2023,8,Tuesday,Alimentos E Bebidas,63.9,5,0.0,319.5,Boleto,4902,Bauru,São Paulo,Sudeste,30,Masculino,1,4
2885,2023-08-22,23:06,2023,8,Tuesday,Alimentos E Bebidas,87.0,1,8.7,95.7,PIX,7236,Feira De Santana,Bahia,Nordeste,35,Masculino,1,10
2874,2023-08-22,21:35,2023,8,Tuesday,Eletrônicos,5165.9,3,1549.77,17047.469999999998,PIX,7939,Boa Vista,Roraima,Norte,49,Feminino,0,10
2876,2023-08-22,18:55,2023,8,Tuesday,Beleza E Cuidados Pessoais,28.9,1,1.16,30.06,Cartão de Crédito,5047,Maringá,Paraná,Sul,35,Feminino,0,10
2895,2023-08-22,23:21,2023,8,Tuesday,Beleza E Cuidados Pessoais,52.9,1,4.76,57.66,Cartão de Crédito,1405,Manaus,Amazonas,Norte,48,Feminino,0,8
2889,2023-08-22,19:32,2023,8,Tuesday,Casa E Limpeza,60.9,1,0.0,60.9,Boleto,5239,Mogi Das Cruzes,São Paulo,Sudeste,65,Feminino,0,9
2879,2023-08-22,00:05,2023,8,Tuesday,Beleza E Cuidados Pessoais,207.9,4,0.0,831.6,Boleto,9477,Itaquaquecetuba,São Paulo,Sudeste,58,Feminino,0,9
2910,2023-08-23,18:10,2023,8,Wednesday,Eletrodomésticos,3788.9,2,378.89,7956.6900000000005,Cartão de Crédito,8615,São Gonçalo,Rio De Janeiro,Sudeste,43,Masculino,0,8
2914,2023-08-23,18:51,2023,8,Wednesday,Eletrônicos,5960.9,5,2980.45,32784.95,Cartão de Crédito,4588,Recife,Pernambuco,Nordeste,41,Masculino,0,9
2901,2023-08-23,00:42,2023,8,Wednesday,Beleza E Cuidados Pessoais,143.9,5,57.56,777.06,PIX,6919,Maceió,Alagoas,Nordeste,31,Feminino,1,10
2920,2023-08-23,18:20,2023,8,Wednesday,Eletrodomésticos,3850.9,5,1732.9,20987.4,Cartão de Crédito,6922,João Pessoa,Paraíba,Nordeste,32,Feminino,0,7
2905,2023-08-23,00:40,2023,8,Wednesday,Ferramentas E Construção,86.9,2,17.38,191.18,PIX,2277,Recife,Pernambuco,Nordeste,34,Feminino,1,10
2926,2023-08-23,17:47,2023,8,Wednesday,Beleza E Cuidados Pessoais,131.9,3,0.0,395.70000000000005,Cartão de Crédito,2921,São Paulo,São Paulo,Sudeste,36,Feminino,1,10
2900,2023-08-23,18:03,2023,8,Wednesday,Eletrônicos,7512.9,3,1577.71,24116.409999999996,Cartão de Crédito,2451,Salvador,Bahia,Nordeste,39,Feminino,1,9
2928,2023-08-23,18:16,2023,8,Wednesday,Casa E Limpeza,40.9,4,8.18,171.78,PIX,1679,Brasília,Distrito Federal,Centro-Oeste,41,Masculino,0,8
2909,2023-08-23,16:28,2023,8,Wednesday,Eletrônicos,5532.9,4,1991.84,24123.44,Cartão de Crédito,6955,Recife,Pernambuco,Nordeste,38,Masculino,1,10
2904,2023-08-23,18:36,2023,8,Wednesday,Livros,33.9,4,12.2,147.79999999999998,Cartão de Crédito,5444,Fortaleza,Ceará,Nordeste,27,Masculino,1,9
2907,2023-08-23,16:13,2023,8,Wednesday,Beleza E Cuidados Pessoais,175.9,1,12.31,188.21,PIX,1913,Recife,Pernambuco,Nordeste,40,Masculino,1,10
2925,2023-08-23,23:44,2023,8,Wednesday,Eletrônicos,7838.9,3,1411.0,24927.699999999997,PIX,8827,Curitiba,Paraná,Sul,37,Feminino,0,9
2899,2023-08-23,14:20,2023,8,Wednesday,Casa E Limpeza,189.9,4,0.0,759.6,PIX,6648,São Bernardo Do Campo,São Paulo,Sudeste,32,Feminino,1,8
2918,2023-08-23,22:21,2023,8,Wednesday,Alimentos E Bebidas,99.9,3,0.0,299.70000000000005,PIX,1058,Jundiaí,São Paulo,Sudeste,45,Masculino,0,9
2903,2023-08-23,18:43,2023,8,Wednesday,Casa E Limpeza,100.9,4,20.18,423.78000000000003,Cartão de Crédito,4965,Caxias Do Sul,Rio Grande Do Sul,Sul,46,Feminino,0,10
2923,2023-08-23,18:53,2023,8,Wednesday,Beleza E Cuidados Pessoais,144.9,2,14.49,304.29,Cartão de Crédito,9431,João Pessoa,Paraíba,Nordeste,47,Feminino,0,8
2917,2023-08-23,18:42,2023,8,Wednesday,Papelaria E Escritório,41.9,4,6.7,174.29999999999998,Cartão de Débito,2646,Duque De Caxias,Rio De Janeiro,Sudeste,26,Masculino,1,10
2915,2023-08-23,23:39,2023,8,Wednesday,Casa E Limpeza,43.9,4,8.78,184.38,Cartão de Crédito,9559,João Pessoa,Paraíba,Nordeste,42,Masculino,0,6
2911,2023-08-23,22:30,2023,8,Wednesday,Alimentos E Bebidas,98.9,4,15.82,411.42,PIX,6057,Porto Alegre,Rio Grande Do Sul,Sul,41,Masculino,0,9
2902,2023-08-23,22:05,2023,8,Wednesday,Beleza E Cuidados Pessoais,225.9,5,22.59,1152.09,PIX,3874,Belo Horizonte,Minas Gerais,Sudeste,33,Masculino,1,9
2912,2023-08-23,17:24,2023,8,Wednesday,Eletrodomésticos,2503.9,1,225.35,2729.25,Cartão de Crédito,9799,Campina Grande,Paraíba,Nordeste,33,Feminino,0,10
2922,2023-08-23,18:07,2023,8,Wednesday,Beleza E Cuidados Pessoais,69.9,2,13.98,153.78,PIX,1025,Teresina,Piauí,Nordeste,35,Masculino,1,9
2924,2023-08-23,16:34,2023,8,Wednesday,Casa E Limpeza,42.9,5,0.0,214.5,PIX,1869,São Paulo,São Paulo,Sudeste,38,Feminino,0,9
2921,2023-08-23,18:14,2023,8,Wednesday,Eletrodomésticos,3852.9,2,0.0,7705.8,Cartão de Crédito,5990,Praia Grande,São Paulo,Sudeste,43,Feminino,0,10
2908,2023-08-23,21:45,2023,8,Wednesday,Eletrodomésticos,3851.9,2,0.0,7703.8,Cartão de Crédito,1567,São Paulo,São Paulo,Sudeste,38,Feminino,0,9
2913,2023-08-23,17:52,2023,8,Wednesday,Papelaria E Escritório,48.9,1,2.45,51.35,PIX,3740,Belo Horizonte,Minas Gerais,Sudeste,54,Feminino,0,9
2919,2023-08-23,18:15,2023,8,Wednesday,Casa E Limpeza,11.9,4,2.38,49.980000000000004,Cartão de Crédito,5097,Fortaleza,Ceará,Nordeste,26,Masculino,1,9
2916,2023-08-23,00:48,2023,8,Wednesday,Beleza E Cuidados Pessoais,160.9,1,0.0,160.9,Cartão de Crédito,2122,Guarulhos,São Paulo,Sudeste,51,Feminino,0,0
2906,2023-08-23,22:39,2023,8,Wednesday,Beleza E Cuidados Pessoais,78.9,5,0.0,394.5,Cartão de Débito,8861,Bauru,São Paulo,Sudeste,25,Masculino,0,9
2927,2023-08-23,14:40,2023,8,Wednesday,Casa E Limpeza,173.9,5,52.17,921.67,PIX,9319,João Pessoa,Paraíba,Nordeste,47,Feminino,0,9
2943,2023-08-24,17:35,2023,8,Thursday,Casa E Limpeza,110.9,3,19.96,352.66,PIX,8294,Anápolis,Goiás,Centro-Oeste,35,Feminino,0,10
2935,2023-08-24,17:17,2023,8,Thursday,Eletrodomésticos,2510.9,1,0.0,2510.9,Cartão de Débito,1341,Osasco,São Paulo,Sudeste,24,Feminino,1,10
2933,2023-08-24,18:23,2023,8,Thursday,Papelaria E Escritório,12.9,3,0.0,38.7,Cartão de Crédito,9091,Piracicaba,São Paulo,Sudeste,33,Masculino,0,9
2940,2023-08-24,17:26,2023,8,Thursday,Casa E Limpeza,127.9,4,0.0,511.6,Boleto,2956,Sorocaba,São Paulo,Sudeste,30,Feminino,1,9
2945,2023-08-24,18:36,2023,8,Thursday,Alimentos E Bebidas,64.9,2,11.68,141.48000000000002,Cartão de Crédito,5475,Rio Branco,Acre,Norte,31,Masculino,1,8
2936,2023-08-24,18:29,2023,8,Thursday,Alimentos E Bebidas,45.9,3,0.0,137.7,Cartão de Crédito,1680,São Paulo,São Paulo,Sudeste,36,Masculino,1,9
2946,2023-08-24,20:32,2023,8,Thursday,Livros,61.9,4,12.38,259.98,PIX,6496,Duque De Caxias,Rio De Janeiro,Sudeste,41,Masculino,0,8
2937,2023-08-24,23:48,2023,8,Thursday,Eletrônicos,7781.9,2,0.0,15563.8,PIX,1276,São Paulo,São Paulo,Sudeste,50,Masculino,0,6
2942,2023-08-24,19:51,2023,8,Thursday,Eletrônicos,6814.9,4,2725.96,29985.559999999998,PIX,8499,Natal,Rio Grande Do Norte,Nordeste,42,Masculino,0,5
2929,2023-08-24,21:36,2023,8,Thursday,Alimentos E Bebidas,29.9,5,8.97,158.47,Cartão de Crédito,9823,Goiânia,Goiás,Centro-Oeste,44,Feminino,0,4
2941,2023-08-24,15:51,2023,8,Thursday,Papelaria E Escritório,16.9,5,0.0,84.5,Cartão de Crédito,6568,São Vicente,São Paulo,Sudeste,22,Feminino,1,9
2932,2023-08-24,14:40,2023,8,Thursday,Alimentos E Bebidas,6.9,2,0.55,14.350000000000001,PIX,5728,Goiânia,Goiás,Centro-Oeste,37,Feminino,1,10
2931,2023-08-24,19:31,2023,8,Thursday,Beleza E Cuidados Pessoais,143.9,1,7.2,151.1,Cartão de Crédito,6098,Rio De Janeiro,Rio De Janeiro,Sudeste,29,Masculino,1,9
2938,2023-08-24,17:52,2023,8,Thursday,Beleza E Cuidados Pessoais,215.9,1,0.0,215.9,Boleto,1682,São Paulo,São Paulo,Sudeste,33,Feminino,0,9
2944,2023-08-24,15:13,2023,8,Thursday,Alimentos E Bebidas,69.9,1,1.4,71.30000000000001,Cartão de Crédito,9717,Contagem,Minas Gerais,Sudeste,44,Feminino,0,9
2939,2023-08-24,23:20,2023,8,Thursday,Ferramentas E Construção,160.9,4,57.92,701.52,Cartão de Débito,4659,João Pessoa,Paraíba,Nordeste,26,Feminino,0,10
2947,2023-08-24,21:39,2023,8,Thursday,Casa E Limpeza,56.9,2,5.69,119.49,PIX,7339,Campina Grande,Paraíba,Nordeste,54,Masculino,0,2
2930,2023-08-24,18:11,2023,8,Thursday,Eletrônicos,4923.0,1,0.0,4923.0,PIX,1875,São Paulo,São Paulo,Sudeste,40,Masculino,1,7
2934,2023-08-24,15:44,2023,8,Thursday,Ferramentas E Construção,159.9,3,19.19,498.89000000000004,PIX,3781,Contagem,Minas Gerais,Sudeste,43,Feminino,0,10
2948,2023-08-24,15:18,2023,8,Thursday,Livros,77.9,5,0.0,389.5,PIX,1338,São Paulo,São Paulo,Sudeste,31,Masculino,0,9
2951,2023-08-25,00:41,2023,8,Friday,Beleza E Cuidados Pessoais,137.9,2,8.27,284.07,Cartão de Crédito,7870,Curitiba,Paraná,Sul,35,Masculino,1,4
2964,2023-08-25,23:18,2023,8,Friday,Alimentos E Bebidas,8.9,2,1.25,19.05,Cartão de Crédito,1894,Vitória Da Conquista,Bahia,Nordeste,37,Masculino,0,9
2974,2023-08-25,21:41,2023,8,Friday,Casa E Limpeza,101.0,5,0.0,505.0,Cartão de Crédito,7695,São Bernardo Do Campo,São Paulo,Sudeste,33,Feminino,0,9
2952,2023-08-25,18:58,2023,8,Friday,Alimentos E Bebidas,56.9,5,17.07,301.57,Cartão de Débito,8823,Natal,Rio Grande Do Norte,Nordeste,29,Masculino,1,8
2975,2023-08-25,22:48,2023,8,Friday,Casa E Limpeza,194.9,3,46.78,631.48,Boleto,9584,Recife,Pernambuco,Nordeste,55,Masculino,0,9
2950,2023-08-25,18:53,2023,8,Friday,Casa E Limpeza,60.9,5,0.0,304.5,Cartão de Crédito,7957,Campinas,São Paulo,Sudeste,25,Feminino,1,7
2957,2023-08-25,15:25,2023,8,Friday,Papelaria E Escritório,25.9,3,6.99,84.68999999999998,PIX,5922,Natal,Rio Grande Do Norte,Nordeste,46,Masculino,0,10
2970,2023-08-25,23:40,2023,8,Friday,Livros,137.9,2,13.79,289.59000000000003,PIX,9943,João Pessoa,Paraíba,Nordeste,27,Feminino,1,6
2968,2023-08-25,18:51,2023,8,Friday,Eletrodomésticos,2879.9,2,575.98,6335.780000000001,PIX,2539,João Pessoa,Paraíba,Nordeste,33,Feminino,0,9
2971,2023-08-25,00:33,2023,8,Friday,Eletrônicos,4169.9,3,875.68,13385.38,Cartão de Crédito,6944,Fortaleza,Ceará,Nordeste,49,Feminino,0,7
2955,2023-08-25,23:12,2023,8,Friday,Eletrodomésticos,3691.9,3,775.3,11851.0,PIX,3795,Joinville,Santa Catarina,Sul,42,Masculino,0,7
2959,2023-08-25,22:34,2023,8,Friday,Casa E Limpeza,150.9,4,24.14,627.74,Boleto,3826,Belo Horizonte,Minas Gerais,Sudeste,30,Feminino,1,9
2977,2023-08-25,22:46,2023,8,Friday,Beleza E Cuidados Pessoais,48.9,1,4.89,53.79,Boleto,3496,Salvador,Bahia,Nordeste,42,Feminino,0,1
2976,2023-08-25,22:37,2023,8,Friday,Beleza E Cuidados Pessoais,208.9,2,0.0,417.8,PIX,7637,Santo André,São Paulo,Sudeste,34,Feminino,0,9
2961,2023-08-25,18:18,2023,8,Friday,Alimentos E Bebidas,88.9,4,7.11,362.71000000000004,PIX,1237,Rio De Janeiro,Rio De Janeiro,Sudeste,47,Feminino,0,9
2953,2023-08-25,20:20,2023,8,Friday,Beleza E Cuidados Pessoais,108.9,2,4.36,222.16000000000003,Boleto,3931,Belo Horizonte,Minas Gerais,Sudeste,55,Feminino,0,9
2973,2023-08-25,15:39,2023,8,Friday,Casa E Limpeza,170.0,5,42.5,892.5,Cartão de Crédito,9554,Fortaleza,Ceará,Nordeste,49,Feminino,0,10
2965,2023-08-25,22:16,2023,8,Friday,Casa E Limpeza,75.9,3,15.94,243.64000000000001,Boleto,2718,Caruaru,Pernambuco,Nordeste,55,Masculino,0,8
2967,2023-08-25,00:59,2023,8,Friday,Eletrônicos,6050.9,2,0.0,12101.8,Cartão de Crédito,8986,Ribeirão Preto,São Paulo,Sudeste,21,Feminino,0,8
2966,2023-08-25,20:28,2023,8,Friday,Alimentos E Bebidas,46.9,4,18.76,206.35999999999999,PIX,7001,Aracaju,Sergipe,Nordeste,38,Feminino,0,10
2972,2023-08-25,21:12,2023,8,Friday,Livros,17.9,3,4.3,57.99999999999999,Cartão de Crédito,6503,Feira De Santana,Bahia,Nordeste,43,Masculino,0,9
2949,2023-08-25,18:55,2023,8,Friday,Casa E Limpeza,86.9,2,0.0,173.8,PIX,7524,Campinas,São Paulo,Sudeste,49,Masculino,0,7
2978,2023-08-25,18:30,2023,8,Friday,Beleza E Cuidados Pessoais,224.9,2,26.99,476.79,PIX,2088,Blumenau,Santa Catarina,Sul,31,Feminino,0,7
2954,2023-08-25,22:22,2023,8,Friday,Casa E Limpeza,169.9,2,33.98,373.78000000000003,PIX,9697,João Pessoa,Paraíba,Nordeste,30,Feminino,1,10
2963,2023-08-25,14:09,2023,8,Friday,Beleza E Cuidados Pessoais,213.9,1,17.11,231.01,PIX,9424,João Pessoa,Paraíba,Nordeste,38,Masculino,1,10
2956,2023-08-25,21:11,2023,8,Friday,Alimentos E Bebidas,17.9,5,6.26,95.76,Cartão de Crédito,2822,Salvador,Bahia,Nordeste,45,Feminino,0,10
2969,2023-08-25,18:16,2023,8,Friday,Eletrônicos,5462.9,4,655.55,22507.149999999998,Cartão de Crédito,4819,Rio De Janeiro,Rio De Janeiro,Sudeste,18,Feminino,1,10
2958,2023-08-25,18:38,2023,8,Friday,Alimentos E Bebidas,82.9,2,0.0,165.8,Cartão de Crédito,8619,Itaquaquecetuba,São Paulo,Sudeste,36,Feminino,1,10
2962,2023-08-25,18:41,2023,8,Friday,Alimentos E Bebidas,31.0,5,3.1,158.1,Cartão de Crédito,2685,Serra,Espírito Santo,Sudeste,34,Masculino,0,7
2960,2023-08-25,15:24,2023,8,Friday,Eletrônicos,6916.9,2,276.68,14110.48,Cartão de Crédito,6933,São João De Meriti,Rio De Janeiro,Sudeste,23,Feminino,1,9
2991,2023-08-26,18:29,2023,8,Saturday,Alimentos E Bebidas,6.9,1,0.0,6.9,PIX,2154,Ribeirão Preto,São Paulo,Sudeste,49,Masculino,0,8
2988,2023-08-26,17:44,2023,8,Saturday,Ferramentas E Construção,303.0,4,133.32,1345.32,PIX,6927,Manaus,Amazonas,Norte,39,Feminino,1,9
2990,2023-08-26,21:14,2023,8,Saturday,Ferramentas E Construção,348.9,4,0.0,1395.6,Cartão de Crédito,8449,Jundiaí,São Paulo,Sudeste,26,Masculino,1,8
2997,2023-08-26,21:10,2023,8,Saturday,Beleza E Cuidados Pessoais,172.9,3,15.56,534.26,Cartão de Crédito,4065,Londrina,Paraná,Sul,42,Masculino,0,9
2995,2023-08-26,22:50,2023,8,Saturday,Beleza E Cuidados Pessoais,144.9,5,43.47,767.97,Cartão de Crédito,2391,Florianópolis,Santa Catarina,Sul,46,Feminino,0,9
2989,2023-08-26,23:34,2023,8,Saturday,Eletrodomésticos,3419.9,4,0.0,13679.6,Cartão de Crédito,4432,Campinas,São Paulo,Sudeste,22,Masculino,1,8
2993,2023-08-26,17:29,2023,8,Saturday,Eletrônicos,4814.9,5,1203.73,25278.23,Cartão de Crédito,3942,Belo Horizonte,Minas Gerais,Sudeste,42,Masculino,0,9
2982,2023-08-26,20:42,2023,8,Saturday,Ferramentas E Construção,26.9,4,10.76,118.36,Cartão de Crédito,8098,Vitória Da Conquista,Bahia,Nordeste,35,Feminino,1,7
2992,2023-08-26,21:15,2023,8,Saturday,Beleza E Cuidados Pessoais,170.9,2,0.0,341.8,Cartão de Crédito,1656,São Paulo,São Paulo,Sudeste,31,Masculino,1,9
2985,2023-08-26,00:52,2023,8,Saturday,Casa E Limpeza,47.9,4,15.33,206.93,PIX,8669,Natal,Rio Grande Do Norte,Nordeste,44,Masculino,0,7
2986,2023-08-26,23:00,2023,8,Saturday,Alimentos E Bebidas,93.9,4,22.54,398.14000000000004,Cartão de Débito,5316,Maringá,Paraná,Sul,27,Masculino,0,9
2994,2023-08-26,17:10,2023,8,Saturday,Ferramentas E Construção,210.9,1,21.09,231.99,PIX,3221,Ananindeua,Pará,Norte,38,Feminino,1,9
2998,2023-08-26,23:28,2023,8,Saturday,Livros,15.9,1,0.64,16.54,PIX,6993,Curitiba,Paraná,Sul,36,Masculino,1,7
2984,2023-08-26,21:21,2023,8,Saturday,Alimentos E Bebidas,46.9,4,16.88,204.48,PIX,5145,Petrolina,Pernambuco,Nordeste,35,Feminino,1,10
2980,2023-08-26,00:14,2023,8,Saturday,Eletrônicos,4001.9,2,640.3,8644.1,PIX,3531,Salvador,Bahia,Nordeste,46,Masculino,0,7
2983,2023-08-26,14:06,2023,8,Saturday,Beleza E Cuidados Pessoais,173.9,4,83.47,779.07,PIX,7592,Palmas,Tocantins,Norte,31,Masculino,0,7
2996,2023-08-26,18:00,2023,8,Saturday,Beleza E Cuidados Pessoais,162.9,4,39.1,690.7,Cartão de Crédito,8522,Curitiba,Paraná,Sul,42,Masculino,0,10
2987,2023-08-26,19:28,2023,8,Saturday,Papelaria E Escritório,12.9,5,3.22,67.72,PIX,4895,Campo Grande,Mato Grosso Do Sul,Centro-Oeste,36,Masculino,1,7
2981,2023-08-26,20:14,2023,8,Saturday,Eletrônicos,7912.9,5,0.0,39564.5,Cartão de Crédito,4981,Osasco,São Paulo,Sudeste,36,Feminino,1,10
2979,2023-08-26,16:50,2023,8,Saturday,Eletrônicos,5794.9,2,695.39,12285.189999999999,Boleto,3365,Salvador,Bahia,Nordeste,56,Feminino,0,9
3011,2023-08-27,00:28,2023,8,Sunday,Casa E Limpeza,123.9,3,18.59,390.29,PIX,1144,João Pessoa,Paraíba,Nordeste,48,Feminino,0,10
3015,2023-08-27,14:50,2023,8,Sunday,Livros,46.9,3,0.0,140.7,Cartão de Crédito,1322,Diadema,São Paulo,Sudeste,47,Feminino,0,9
3001,2023-08-27,18:59,2023,8,Sunday,Eletrodomésticos,1916.9,4,0.0,7667.6,Cartão de Crédito,6892,Barueri,São Paulo,Sudeste,40,Feminino,1,8
3006,2023-08-27,21:30,2023,8,Sunday,Beleza E Cuidados Pessoais,50.9,2,8.14,109.94,PIX,3410,Goiânia,Goiás,Centro-Oeste,44,Feminino,0,9
3002,2023-08-27,22:32,2023,8,Sunday,Beleza E Cuidados Pessoais,181.9,2,10.91,374.71000000000004,PIX,5083,Rio De Janeiro,Rio De Janeiro,Sudeste,45,Feminino,0,10
3010,2023-08-27,21:45,2023,8,Sunday,Alimentos E Bebidas,92.9,2,0.0,185.8,Cartão de Crédito,7451,Mogi Das Cruzes,São Paulo,Sudeste,26,Feminino,0,9
3012,2023-08-27,17:40,2023,8,Sunday,Casa E Limpeza,30.9,2,0.0,61.8,PIX,2571,Carapicuíba,São Paulo,Sudeste,36,Masculino,1,10
3021,2023-08-27,22:12,2023,8,Sunday,Casa E Limpeza,173.9,3,20.87,542.57,Cartão de Crédito,8005,Contagem,Minas Gerais,Sudeste,39,Feminino,0,10
3004,2023-08-27,23:46,2023,8,Sunday,Eletrônicos,6291.9,4,1006.7,26174.3,PIX,5055,Londrina,Paraná,Sul,36,Masculino,1,7
3007,2023-08-27,23:46,2023,8,Sunday,Livros,81.9,4,3.28,330.88,PIX,9309,Belo Horizonte,Minas Gerais,Sudeste,35,Masculino,1,5
3017,2023-08-27,22:45,2023,8,Sunday,Eletrônicos,4671.0,3,840.78,14853.78,Boleto,9806,Recife,Pernambuco,Nordeste,38,Masculino,0,9
3016,2023-08-27,00:45,2023,8,Sunday,Alimentos E Bebidas,11.9,2,2.38,26.18,Cartão de Crédito,8776,Natal,Rio Grande Do Norte,Nordeste,50,Feminino,0,10
2999,2023-08-27,18:52,2023,8,Sunday,Beleza E Cuidados Pessoais,243.9,3,65.85,797.5500000000001,PIX,1454,Campina Grande,Paraíba,Nordeste,46,Feminino,0,9
3014,2023-08-27,23:37,2023,8,Sunday,Livros,72.0,2,8.64,152.64,Cartão de Débito,9295,João Pessoa,Paraíba,Nordeste,29,Masculino,1,10
3013,2023-08-27,00:24,2023,8,Sunday,Alimentos E Bebidas,12.9,4,0.0,51.6,Cartão de Crédito,7727,Campinas,São Paulo,Sudeste,50,Feminino,0,8
3018,2023-08-27,00:49,2023,8,Sunday,Beleza E Cuidados Pessoais,230.9,1,11.55,242.45000000000002,Cartão de Crédito,2604,Natal,Rio Grande Do Norte,Nordeste,35,Masculino,1,9
3008,2023-08-27,18:04,2023,8,Sunday,Alimentos E Bebidas,62.0,1,2.48,64.48,Cartão de Crédito,2988,Joinville,Santa Catarina,Sul,37,Feminino,1,9
3009,2023-08-27,18:18,2023,8,Sunday,Papelaria E Escritório,2.9,1,0.2,3.1,Cartão de Crédito,1947,Recife,Pernambuco,Nordeste,47,Feminino,0,10
3022,2023-08-27,00:33,2023,8,Sunday,Eletrônicos,5373.9,1,268.7,5642.599999999999,Cartão de Crédito,9328,João Pessoa,Paraíba,Nordeste,50,Masculino,0,7
3003,2023-08-27,21:04,2023,8,Sunday,Alimentos E Bebidas,55.9,4,20.12,243.72,Cartão de Crédito,5541,Jaboatão Dos Guararapes,Pernambuco,Nordeste,31,Feminino,1,9
3000,2023-08-27,18:24,2023,8,Sunday,Casa E Limpeza,198.9,2,0.0,397.8,PIX,5065,Bauru,São Paulo,Sudeste,31,Masculino,0,8
3019,2023-08-27,21:57,2023,8,Sunday,Alimentos E Bebidas,30.9,3,2.78,95.47999999999999,Cartão de Crédito,4838,Rio De Janeiro,Rio De Janeiro,Sudeste,41,Masculino,0,8
3005,2023-08-27,00:47,2023,8,Sunday,Livros,117.9,4,47.16,518.76,Cartão de Crédito,9854,Jaboatão Dos Guararapes,Pernambuco,Nordeste,39,Feminino,1,7
3020,2023-08-27,15:28,2023,8,Sunday,Eletrônicos,5941.9,3,713.03,18538.729999999996,Cartão de Crédito,3793,Brasília,Distrito Federal,Centro-Oeste,32,Masculino,1,9
3027,2023-08-29,16:04,2023,8,Tuesday,Casa E Limpeza,132.9,2,13.29,279.09000000000003,Cartão de Débito,8855,Natal,Rio Grande Do Norte,Nordeste,43,Feminino,0,4
3032,2023-08-29,00:36,2023,8,Tuesday,Beleza E Cuidados Pessoais,153.9,5,38.48,807.98,Cartão de Crédito,1353,Campos Dos Goytacazes,Rio De Janeiro,Sudeste,47,Feminino,0,9
3034,2023-08-29,21:31,2023,8,Tuesday,Casa E Limpeza,9.9,4,2.77,42.370000000000005,Cartão de Crédito,4251,Goiânia,Goiás,Centro-Oeste,38,Feminino,1,10
3023,2023-08-29,21:22,2023,8,Tuesday,Livros,17.0,3,0.0,51.0,Cartão de Crédito,3809,Campinas,São Paulo,Sudeste,41,Masculino,0,8
